@relation training_mediummaps.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosthx numeric
@attribute Gosthy numeric
@attribute DirToGhost1{North,South,East,West,Stop}
@attribute DirToGhost2{North,South,East,West,Stop}
@attribute DirToGhost3{North,South,East,West,Stop}
@attribute DirToGhost4{North,South,East,West,Stop}
@attribute Move{North,South,East,West,Stop}
@data
4,5,1,0,1,1,9,7,Stop,Stop,North,North,North
4,6,1,1,0,0,9,7,Stop,Stop,West,West,West
4,7,0,1,0,1,9,6,Stop,Stop,West,West,West
3,7,0,0,1,1,10,6,Stop,Stop,West,West,West
2,7,0,0,1,1,10,6,Stop,Stop,South,South,South
1,7,0,1,1,0,9,6,Stop,Stop,South,South,South
1,6,1,1,0,0,9,5,Stop,Stop,East,East,East
1,5,1,1,1,0,9,5,Stop,Stop,East,East,East
2,5,0,0,1,1,8,5,Stop,Stop,East,East,East
3,5,0,1,1,1,8,5,Stop,Stop,East,East,East
4,5,1,0,1,1,7,5,Stop,Stop,East,East,East
5,5,0,0,1,1,16,3,Stop,Stop,Stop,East,East
6,5,1,1,1,1,16,3,Stop,Stop,Stop,East,East
7,5,0,0,1,1,15,3,Stop,Stop,Stop,East,East
8,5,0,0,1,1,16,3,Stop,Stop,Stop,East,East
9,5,1,1,1,1,16,4,Stop,Stop,Stop,East,East
10,5,1,0,1,1,16,3,Stop,Stop,Stop,West,West
11,5,0,0,0,1,15,3,Stop,Stop,Stop,North,North
10,5,1,0,1,1,15,3,Stop,Stop,Stop,North,North
10,6,1,1,0,1,16,3,Stop,Stop,Stop,East,East
10,7,0,1,1,1,16,4,Stop,Stop,Stop,East,East
11,7,0,0,1,1,16,4,Stop,Stop,Stop,East,East
12,7,0,0,1,1,16,4,Stop,Stop,Stop,South,South
13,7,0,1,0,1,16,3,Stop,Stop,Stop,South,South
13,6,1,1,0,0,16,4,Stop,Stop,Stop,South,South
13,5,1,1,1,0,16,4,Stop,Stop,Stop,South,South
13,4,1,1,0,0,16,3,Stop,Stop,Stop,South,South
13,3,1,1,0,0,15,3,Stop,Stop,Stop,South,South
13,2,1,1,0,0,16,3,Stop,Stop,Stop,West,West
13,1,1,0,0,1,16,4,Stop,Stop,Stop,West,West
12,1,0,0,1,1,16,4,Stop,Stop,Stop,North,North
11,1,1,0,1,1,16,5,Stop,Stop,Stop,North,North
11,2,1,1,0,0,15,5,Stop,Stop,Stop,West,West
11,3,0,1,0,1,14,5,Stop,Stop,Stop,West,West
10,3,0,0,1,1,13,5,Stop,Stop,Stop,North,North
9,3,1,0,1,1,13,4,Stop,Stop,Stop,North,North
9,4,1,1,0,0,13,5,Stop,Stop,Stop,East,East
9,5,1,1,1,1,13,5,Stop,Stop,Stop,East,East
10,5,1,0,1,1,13,5,Stop,Stop,Stop,West,West
11,5,0,0,0,1,13,5,Stop,Stop,Stop,North,North
10,5,1,0,1,1,14,5,Stop,Stop,Stop,North,North
10,6,1,1,0,1,15,5,Stop,Stop,Stop,East,East
10,7,0,1,1,1,15,6,Stop,Stop,Stop,East,East
11,7,0,0,1,1,15,7,Stop,Stop,Stop,East,East
12,7,0,0,1,1,15,6,Stop,Stop,Stop,South,South
13,7,0,1,0,1,15,6,Stop,Stop,Stop,South,South
13,6,1,1,0,0,15,5,Stop,Stop,Stop,East,East
9,1,0,0,1,1,8,5,West,West,West,West,West
8,1,0,0,1,1,9,5,West,West,West,West,West
7,1,0,0,1,1,3,5,North,North,North,North,North
6,1,1,0,1,0,8,5,North,North,North,North,North
6,2,1,1,0,0,9,5,West,East,East,East,East
6,3,1,1,1,1,9,5,East,East,East,East,East
7,3,0,0,1,1,9,5,East,East,East,East,East
8,3,0,0,1,1,9,6,East,East,East,East,East
9,3,0,0,1,1,11,5,East,East,East,East,East
10,3,0,0,1,1,11,5,East,East,East,East,East
11,3,0,0,1,1,10,5,East,East,East,East,East
12,3,0,0,1,1,10,5,North,North,North,East,North
13,3,1,1,1,1,9,5,North,North,North,North,North
13,4,1,1,0,0,9,5,North,North,North,North,North
13,5,1,1,1,0,10,6,North,North,North,North,North
13,6,1,1,0,0,11,5,West,West,West,East,West
13,7,1,1,1,1,11,5,West,West,West,West,West
12,7,0,0,1,1,11,5,West,West,West,West,West
11,7,0,0,1,1,10,5,South,South,South,South,South
10,7,0,1,1,1,11,5,South,South,Stop,South,South
10,6,1,1,0,1,11,5,East,East,Stop,East,East
10,5,1,0,1,1,4,9,West,Stop,Stop,West,West
11,5,0,0,0,1,4,8,North,Stop,Stop,North,North
10,5,1,0,1,1,4,7,North,Stop,Stop,North,North
10,6,1,1,0,1,4,7,West,Stop,Stop,West,West
10,7,0,1,1,1,5,7,West,Stop,Stop,West,West
9,7,0,1,1,1,4,7,West,Stop,Stop,West,West
8,7,0,0,1,1,3,7,West,Stop,Stop,West,West
7,7,0,0,1,1,3,7,West,Stop,Stop,North,West
6,7,1,1,1,1,3,6,West,Stop,Stop,West,West
5,7,0,0,1,1,3,6,West,Stop,Stop,West,West
4,7,1,0,1,1,18,7,Stop,Stop,Stop,South,South
3,7,0,1,1,0,18,7,Stop,Stop,Stop,South,South
3,6,1,1,0,0,18,7,Stop,Stop,Stop,East,East
3,5,1,1,1,1,18,6,Stop,Stop,Stop,East,East
4,5,0,0,1,1,18,6,Stop,Stop,Stop,East,East
5,5,0,0,1,1,18,7,Stop,Stop,Stop,North,North
6,5,1,1,0,1,18,7,Stop,Stop,Stop,North,North
6,6,1,1,0,0,18,6,Stop,Stop,Stop,East,East
6,7,1,1,1,1,18,5,Stop,Stop,Stop,East,East
7,7,0,0,1,1,18,6,Stop,Stop,Stop,East,East
8,7,0,0,1,1,18,5,Stop,Stop,Stop,South,South
9,7,0,1,1,1,18,6,Stop,Stop,Stop,East,East
9,6,1,1,1,0,18,7,Stop,Stop,Stop,North,North
10,6,1,1,0,1,18,7,Stop,Stop,Stop,East,East
10,7,0,1,1,1,18,6,Stop,Stop,Stop,East,East
11,7,0,0,1,1,18,7,Stop,Stop,Stop,East,East
12,7,0,0,1,1,18,7,Stop,Stop,Stop,East,East
13,7,1,1,1,1,18,7,Stop,Stop,Stop,East,East
14,7,0,0,1,1,18,7,Stop,Stop,Stop,East,East
15,7,1,0,1,1,18,8,Stop,Stop,Stop,South,South
16,7,0,1,0,1,18,8,Stop,Stop,Stop,South,South
16,6,1,1,0,0,18,9,Stop,Stop,Stop,East,East
16,5,1,1,1,1,17,9,Stop,Stop,Stop,East,East
17,5,0,0,1,1,18,9,Stop,Stop,Stop,North,North
18,5,1,1,0,1,17,9,Stop,Stop,Stop,North,North
18,6,1,1,0,0,16,9,Stop,Stop,Stop,North,North
18,7,1,1,0,0,15,9,Stop,Stop,Stop,North,North
18,8,1,1,0,0,15,8,Stop,Stop,Stop,West,West
18,9,0,1,0,1,15,7,Stop,Stop,Stop,West,West
17,9,0,0,1,1,14,7,Stop,Stop,Stop,West,West
16,9,0,0,1,1,14,7,Stop,Stop,Stop,South,South
15,9,0,1,1,0,14,7,Stop,Stop,Stop,South,South
15,8,1,1,0,0,13,7,Stop,Stop,Stop,West,West
15,7,1,0,1,1,13,7,Stop,Stop,Stop,West,West
9,1,0,0,1,1,10,5,East,East,East,East,East
10,1,0,0,1,1,11,5,North,North,North,North,North
11,1,1,0,1,1,11,5,North,North,North,North,North
11,2,1,1,0,0,11,5,West,West,West,West,West
11,3,0,1,0,1,10,5,West,West,West,West,West
10,3,0,0,1,1,10,5,North,North,North,North,North
9,3,1,0,1,1,10,5,North,North,North,North,North
9,4,1,1,0,0,10,5,West,East,East,East,East
9,5,1,1,1,1,6,5,North,Stop,North,North,North
10,5,1,0,1,1,7,5,North,Stop,North,North,North
10,6,1,1,0,1,8,5,East,Stop,East,East,East
10,7,0,1,1,1,13,5,East,Stop,East,East,East
11,7,0,0,1,1,13,5,East,Stop,East,East,East
12,7,0,0,1,1,13,4,South,Stop,South,South,South
13,7,0,1,0,1,13,3,South,Stop,South,South,South
13,6,1,1,0,0,13,2,South,Stop,South,South,South
13,5,1,1,1,0,13,1,South,Stop,South,South,South
13,4,1,1,0,0,12,1,South,Stop,South,South,South
13,3,1,1,0,0,11,1,South,Stop,South,South,South
13,2,1,1,0,0,12,1,West,Stop,West,West,West
13,1,1,0,0,1,6,6,West,Stop,Stop,West,West
12,1,0,0,1,1,6,6,North,Stop,Stop,North,North
11,1,1,0,1,1,6,6,North,Stop,Stop,North,North
11,2,1,1,0,0,6,5,West,Stop,Stop,West,West
11,3,0,1,0,1,6,4,West,Stop,Stop,West,West
10,3,0,0,1,1,6,4,North,Stop,Stop,North,North
9,3,1,0,1,1,6,5,North,Stop,Stop,North,North
9,4,1,1,0,0,6,6,West,Stop,Stop,East,West
9,5,1,1,1,1,6,6,West,Stop,Stop,West,West
8,5,0,0,1,1,6,5,West,Stop,Stop,West,West
7,5,0,0,1,1,18,5,Stop,Stop,Stop,West,West
6,5,1,1,1,1,17,5,Stop,Stop,Stop,West,West
5,5,0,0,1,1,17,5,Stop,Stop,Stop,North,North
4,5,1,0,1,1,18,5,Stop,Stop,Stop,North,North
4,6,1,1,0,0,18,4,Stop,Stop,Stop,West,West
4,7,0,1,0,1,18,3,Stop,Stop,Stop,West,West
3,7,0,0,1,1,18,4,Stop,Stop,Stop,West,West
2,7,0,0,1,1,18,3,Stop,Stop,Stop,South,South
1,7,0,1,1,0,18,4,Stop,Stop,Stop,South,South
1,6,1,1,0,0,18,3,Stop,Stop,Stop,South,South
1,5,1,1,1,0,18,3,Stop,Stop,Stop,South,South
1,4,1,1,0,0,18,4,Stop,Stop,Stop,South,South
1,3,1,1,0,0,18,5,Stop,Stop,Stop,South,South
1,2,1,1,0,0,18,5,Stop,Stop,Stop,North,North
1,1,1,0,0,0,18,6,Stop,Stop,Stop,North,North
1,2,1,1,0,0,18,5,Stop,Stop,Stop,North,North
1,3,1,1,0,0,18,6,Stop,Stop,Stop,North,North
1,4,1,1,0,0,18,7,Stop,Stop,Stop,North,North
1,5,1,1,1,0,18,6,Stop,Stop,Stop,North,North
1,6,1,1,0,0,18,7,Stop,Stop,Stop,East,East
1,7,0,1,1,0,18,6,Stop,Stop,Stop,East,East
2,7,0,0,1,1,18,6,Stop,Stop,Stop,East,East
3,7,0,0,1,1,18,6,Stop,Stop,Stop,South,South
4,7,0,1,0,1,18,7,Stop,Stop,Stop,South,South
4,6,1,1,0,0,18,7,Stop,Stop,Stop,East,East
4,5,1,0,1,1,17,7,Stop,Stop,Stop,East,East
5,5,0,0,1,1,16,7,Stop,Stop,Stop,East,East
6,5,1,1,1,1,17,7,Stop,Stop,Stop,East,East
7,5,0,0,1,1,18,7,Stop,Stop,Stop,East,East
8,5,0,0,1,1,18,6,Stop,Stop,Stop,East,East
9,5,1,1,1,1,18,5,Stop,Stop,Stop,East,East
10,5,1,0,1,1,17,5,Stop,Stop,Stop,West,West
11,5,0,0,0,1,17,5,Stop,Stop,Stop,North,North
10,5,1,0,1,1,17,5,Stop,Stop,Stop,North,North
10,6,1,1,0,1,18,5,Stop,Stop,Stop,East,East
10,7,0,1,1,1,17,5,Stop,Stop,Stop,East,East
11,7,0,0,1,1,17,5,Stop,Stop,Stop,East,East
12,7,0,0,1,1,18,5,Stop,Stop,Stop,South,South
13,7,0,1,0,1,17,5,Stop,Stop,Stop,South,South
13,6,1,1,0,0,16,5,Stop,Stop,Stop,East,East
13,5,1,1,1,0,15,5,Stop,Stop,Stop,East,East
9,1,0,0,1,1,10,5,East,East,East,East,East
10,1,0,0,1,1,9,4,North,North,North,North,North
11,1,1,0,1,1,9,4,North,North,North,North,North
11,2,1,1,0,0,9,4,West,West,West,West,West
11,3,0,1,0,1,9,5,West,West,West,West,West
10,3,0,0,1,1,9,4,North,North,North,North,North
9,3,1,0,1,1,8,5,North,North,Stop,North,North
9,4,1,1,0,0,8,5,West,East,Stop,East,West
9,5,1,1,1,1,10,6,Stop,West,Stop,West,West
8,5,0,0,1,1,10,7,Stop,West,Stop,West,West
7,5,0,0,1,1,10,6,Stop,North,Stop,West,North
6,5,1,1,1,1,9,6,Stop,North,Stop,North,North
6,6,1,1,0,0,9,7,Stop,East,Stop,East,East
6,7,0,1,1,0,9,7,Stop,East,Stop,East,East
7,7,0,0,1,1,9,6,Stop,East,Stop,East,East
8,7,0,0,1,1,18,4,Stop,Stop,Stop,South,South
9,7,0,1,1,1,18,5,Stop,Stop,Stop,South,South
9,6,1,1,1,0,18,6,Stop,Stop,Stop,East,East
9,5,1,1,1,1,18,6,Stop,Stop,Stop,North,North
10,5,1,0,1,1,18,5,Stop,Stop,Stop,North,North
10,6,1,1,0,1,18,4,Stop,Stop,Stop,East,East
10,7,0,1,1,1,18,4,Stop,Stop,Stop,East,East
11,7,0,0,1,1,18,4,Stop,Stop,Stop,East,East
12,7,0,0,1,1,18,3,Stop,Stop,Stop,South,South
13,7,0,1,0,1,18,2,Stop,Stop,Stop,South,South
13,6,1,1,0,0,18,3,Stop,Stop,Stop,South,South
13,5,1,1,1,0,18,2,Stop,Stop,Stop,South,South
13,4,1,1,0,0,18,1,Stop,Stop,Stop,South,South
13,3,1,1,0,0,18,1,Stop,Stop,Stop,South,South
13,2,1,1,0,0,17,1,Stop,Stop,Stop,West,West
13,1,1,0,0,1,17,1,Stop,Stop,Stop,West,West
12,1,0,0,1,1,17,1,Stop,Stop,Stop,North,North
11,1,1,0,1,1,16,1,Stop,Stop,Stop,North,North
11,2,1,1,0,0,15,1,Stop,Stop,Stop,West,West
11,3,0,1,0,1,15,2,Stop,Stop,Stop,West,West
10,3,0,0,1,1,15,2,Stop,Stop,Stop,North,North
9,3,1,0,1,1,15,2,Stop,Stop,Stop,North,North
9,4,1,1,0,0,15,3,Stop,Stop,Stop,East,East
9,5,1,1,1,1,15,2,Stop,Stop,Stop,East,East
10,5,1,0,1,1,15,2,Stop,Stop,Stop,West,West
11,5,0,0,0,1,15,2,Stop,Stop,Stop,North,North
10,5,1,0,1,1,15,3,Stop,Stop,Stop,North,North
10,6,1,1,0,1,15,3,Stop,Stop,Stop,East,East
10,7,0,1,1,1,16,3,Stop,Stop,Stop,East,East
11,7,0,0,1,1,15,3,Stop,Stop,Stop,East,East
12,7,0,0,1,1,16,3,Stop,Stop,Stop,South,South
13,7,0,1,0,1,16,3,Stop,Stop,Stop,South,South
13,6,1,1,0,0,16,4,Stop,Stop,Stop,South,South
13,5,1,1,1,0,16,5,Stop,Stop,Stop,South,South
13,4,1,1,0,0,16,4,Stop,Stop,Stop,South,South
13,3,1,1,0,0,16,3,Stop,Stop,Stop,South,South
13,2,1,1,0,0,16,4,Stop,Stop,Stop,West,West
13,1,1,0,0,1,16,4,Stop,Stop,Stop,West,West
12,1,0,0,1,1,16,3,Stop,Stop,Stop,North,North
11,1,1,0,1,1,15,3,Stop,Stop,Stop,North,North
11,2,1,1,0,0,15,3,Stop,Stop,Stop,West,West
11,3,0,1,0,1,15,2,Stop,Stop,Stop,West,West
10,3,0,0,1,1,15,3,Stop,Stop,Stop,North,North
9,3,1,0,1,1,16,3,Stop,Stop,Stop,North,North
9,4,1,1,0,0,16,3,Stop,Stop,Stop,East,East
9,5,1,1,1,1,16,3,Stop,Stop,Stop,East,East
10,5,1,0,1,1,16,4,Stop,Stop,Stop,West,West
11,5,0,0,0,1,16,3,Stop,Stop,Stop,North,North
10,5,1,0,1,1,16,3,Stop,Stop,Stop,North,North
10,6,1,1,0,1,16,3,Stop,Stop,Stop,East,East
10,7,0,1,1,1,16,4,Stop,Stop,Stop,East,East
11,7,0,0,1,1,16,3,Stop,Stop,Stop,East,East
12,7,0,0,1,1,15,3,Stop,Stop,Stop,South,South
13,7,0,1,0,1,16,3,Stop,Stop,Stop,South,South
13,6,1,1,0,0,16,4,Stop,Stop,Stop,South,South
13,5,1,1,1,0,16,3,Stop,Stop,Stop,South,South
13,4,1,1,0,0,16,3,Stop,Stop,Stop,South,South
13,3,1,1,0,0,16,3,Stop,Stop,Stop,South,South
13,2,1,1,0,0,16,3,Stop,Stop,Stop,West,West
13,1,1,0,0,1,16,3,Stop,Stop,Stop,West,West
12,1,0,0,1,1,15,3,Stop,Stop,Stop,North,North
11,1,1,0,1,1,15,2,Stop,Stop,Stop,North,North
11,2,1,1,0,0,15,1,Stop,Stop,Stop,West,West
11,3,0,1,0,1,15,1,Stop,Stop,Stop,West,West
10,3,0,0,1,1,15,1,Stop,Stop,Stop,North,North
9,3,1,0,1,1,15,2,Stop,Stop,Stop,North,North
9,4,1,1,0,0,15,2,Stop,Stop,Stop,East,East
9,5,1,1,1,1,15,2,Stop,Stop,Stop,East,East
10,5,1,0,1,1,15,3,Stop,Stop,Stop,West,West
11,5,0,0,0,1,15,3,Stop,Stop,Stop,North,North
10,5,1,0,1,1,16,3,Stop,Stop,Stop,North,North
10,6,1,1,0,1,15,3,Stop,Stop,Stop,East,East
10,7,0,1,1,1,16,3,Stop,Stop,Stop,East,East
11,7,0,0,1,1,16,3,Stop,Stop,Stop,East,East
12,7,0,0,1,1,16,4,Stop,Stop,Stop,South,South
13,7,0,1,0,1,16,4,Stop,Stop,Stop,South,South
13,6,1,1,0,0,16,4,Stop,Stop,Stop,South,South
13,5,1,1,1,0,16,4,Stop,Stop,Stop,South,South
13,4,1,1,0,0,16,4,Stop,Stop,Stop,South,South
13,3,1,1,0,0,16,4,Stop,Stop,Stop,South,South
13,2,1,1,0,0,16,4,Stop,Stop,Stop,West,West
13,1,1,0,0,1,16,4,Stop,Stop,Stop,West,West
12,1,0,0,1,1,16,5,Stop,Stop,Stop,North,North
11,1,1,0,1,1,15,5,Stop,Stop,Stop,North,North
11,2,1,1,0,0,14,5,Stop,Stop,Stop,West,West
11,3,0,1,0,1,13,5,Stop,Stop,Stop,West,West
10,3,0,0,1,1,13,5,Stop,Stop,Stop,North,North
9,3,1,0,1,1,13,4,Stop,Stop,Stop,North,North
9,4,1,1,0,0,13,3,Stop,Stop,Stop,East,East
9,5,1,1,1,1,13,3,Stop,Stop,Stop,East,East
10,5,1,0,1,1,13,3,Stop,Stop,Stop,West,West
11,5,0,0,0,1,13,2,Stop,Stop,Stop,North,North
10,5,1,0,1,1,13,3,Stop,Stop,Stop,North,North
10,6,1,1,0,1,13,2,Stop,Stop,Stop,East,East
10,7,0,1,1,1,13,2,Stop,Stop,Stop,East,East
11,7,0,0,1,1,13,1,Stop,Stop,Stop,East,East
12,7,0,0,1,1,13,1,Stop,Stop,Stop,South,South
13,7,0,1,0,1,13,2,Stop,Stop,Stop,South,South
13,6,1,1,0,0,13,1,Stop,Stop,Stop,South,South
13,5,1,1,1,0,13,2,Stop,Stop,Stop,South,South
13,4,1,1,0,0,13,1,Stop,Stop,Stop,South,South
9,1,0,0,1,1,10,5,East,East,East,East,East
10,1,0,0,1,1,11,5,North,North,North,North,North
11,1,1,0,1,1,11,5,North,North,North,North,North
11,2,1,1,0,0,11,5,West,West,West,West,West
11,3,0,1,0,1,10,5,West,West,West,West,West
10,3,0,0,1,1,8,5,North,North,North,North,North
9,3,1,0,1,1,8,5,North,North,North,North,North
9,4,1,1,0,0,8,5,West,East,East,East,West
9,5,1,1,1,1,10,5,Stop,West,West,West,West
8,5,0,0,1,1,10,5,Stop,West,West,West,West
7,5,0,0,1,1,10,5,Stop,West,West,North,West
6,5,1,1,1,1,10,5,Stop,West,West,West,West
5,5,0,0,1,1,10,5,Stop,North,North,North,North
4,5,1,0,1,1,10,5,Stop,North,North,North,North
4,6,1,1,0,0,10,5,Stop,West,West,West,West
4,7,0,1,0,1,10,5,Stop,West,West,West,West
3,7,0,0,1,1,10,5,Stop,West,West,West,West
2,7,0,0,1,1,10,5,Stop,South,South,South,South
1,7,0,1,1,0,10,5,Stop,South,South,South,South
1,6,1,1,0,0,10,5,Stop,East,East,East,East
1,5,1,1,1,0,10,5,Stop,East,East,East,East
2,5,0,0,1,1,10,5,Stop,East,East,East,East
3,5,0,1,1,1,10,5,Stop,East,East,East,East
4,5,1,0,1,1,10,5,Stop,East,East,East,East
5,5,0,0,1,1,10,5,Stop,East,East,East,East
6,5,1,1,1,1,10,5,Stop,East,East,East,East
7,5,0,0,1,1,10,5,Stop,East,East,East,East
8,5,0,0,1,1,10,5,Stop,East,East,East,East
9,5,1,1,1,1,11,5,Stop,Stop,East,East,East
10,5,1,0,1,1,17,7,Stop,Stop,Stop,West,West
11,5,0,0,0,1,17,7,Stop,Stop,Stop,North,North
10,5,1,0,1,1,17,7,Stop,Stop,Stop,North,North
10,6,1,1,0,1,17,7,Stop,Stop,Stop,East,East
10,7,0,1,1,1,17,7,Stop,Stop,Stop,East,East
11,7,0,0,1,1,17,7,Stop,Stop,Stop,East,East
12,7,0,0,1,1,17,7,Stop,Stop,Stop,South,South
13,7,0,1,0,1,17,7,Stop,Stop,Stop,South,South
13,6,1,1,0,0,17,7,Stop,Stop,Stop,East,East
13,5,1,1,1,0,17,7,Stop,Stop,Stop,East,East
14,5,0,0,1,1,17,7,Stop,Stop,Stop,North,North
15,5,1,0,1,1,17,7,Stop,Stop,Stop,North,North
15,6,1,1,0,0,17,7,Stop,Stop,Stop,East,East
15,7,0,1,1,0,17,7,Stop,Stop,Stop,East,East
9,1,0,0,1,1,10,5,East,East,East,East,East
10,1,0,0,1,1,11,5,North,North,North,North,North
11,1,1,0,1,1,11,5,North,North,North,North,North
11,2,1,1,0,0,11,5,West,West,West,West,West
11,3,0,1,0,1,10,5,West,West,West,West,West
10,3,0,0,1,1,8,5,North,North,North,North,North
9,3,1,0,1,1,8,5,North,North,North,North,North
9,4,1,1,0,0,8,5,West,East,East,East,West
9,5,1,1,1,1,10,5,Stop,West,West,West,West
8,5,0,0,1,1,10,5,Stop,West,West,West,West
7,5,0,0,1,1,10,5,Stop,West,West,North,West
6,5,1,1,1,1,10,5,Stop,West,West,West,West
5,5,0,0,1,1,10,5,Stop,North,North,North,North
4,5,1,0,1,1,10,5,Stop,North,North,North,North
4,6,1,1,0,0,10,5,Stop,West,West,West,West
4,7,0,1,0,1,10,5,Stop,West,West,West,West
3,7,0,0,1,1,10,5,Stop,West,West,West,West
2,7,0,0,1,1,10,5,Stop,South,South,South,South
1,7,0,1,1,0,10,5,Stop,South,South,South,South
1,6,1,1,0,0,10,5,Stop,East,East,East,East
1,5,1,1,1,0,10,5,Stop,East,East,East,East
2,5,0,0,1,1,10,5,Stop,East,East,East,East
3,5,0,1,1,1,10,5,Stop,East,East,East,East
4,5,1,0,1,1,10,5,Stop,East,East,East,East
5,5,0,0,1,1,10,5,Stop,East,East,East,East
6,5,1,1,1,1,10,5,Stop,East,East,East,East
7,5,0,0,1,1,10,5,Stop,East,East,East,East
8,5,0,0,1,1,10,5,Stop,East,East,East,East
9,5,1,1,1,1,11,5,Stop,Stop,East,East,East
10,5,1,0,1,1,17,7,Stop,Stop,Stop,West,West
11,5,0,0,0,1,17,7,Stop,Stop,Stop,North,North
10,5,1,0,1,1,17,7,Stop,Stop,Stop,North,North
10,6,1,1,0,1,17,7,Stop,Stop,Stop,East,East
10,7,0,1,1,1,17,7,Stop,Stop,Stop,East,East
11,7,0,0,1,1,17,7,Stop,Stop,Stop,East,East
12,7,0,0,1,1,17,7,Stop,Stop,Stop,South,South
13,7,0,1,0,1,17,7,Stop,Stop,Stop,South,South
13,6,1,1,0,0,17,7,Stop,Stop,Stop,East,East
13,5,1,1,1,0,17,7,Stop,Stop,Stop,East,East
14,5,0,0,1,1,17,7,Stop,Stop,Stop,North,North
15,5,1,0,1,1,17,7,Stop,Stop,Stop,North,North
15,6,1,1,0,0,17,7,Stop,Stop,Stop,East,East
15,7,0,1,1,0,17,7,Stop,Stop,Stop,East,East
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,13,12,South,North,East,North,North
13,11,1,1,1,1,14,12,West,West,East,East,East
13,12,1,1,1,1,14,13,South,East,South,North,North
14,12,1,1,1,1,13,7,West,West,West,Stop,West
14,13,1,1,1,1,13,8,West,West,South,Stop,South
13,13,1,1,1,1,14,8,West,West,East,Stop,East
13,12,1,1,1,1,13,8,South,South,South,Stop,South
14,12,1,1,1,1,13,9,West,West,West,Stop,West
14,11,1,1,1,1,13,9,West,West,South,Stop,South
13,11,1,1,1,1,13,8,West,West,South,Stop,South
13,10,1,1,1,1,13,8,West,West,South,Stop,South
13,9,1,1,1,1,7,7,West,West,Stop,Stop,West
13,8,1,1,1,1,6,7,West,West,Stop,Stop,West
12,8,1,1,1,1,7,7,West,West,Stop,Stop,West
11,8,1,1,1,1,7,7,West,West,Stop,Stop,West
10,8,1,1,1,1,6,7,West,West,Stop,Stop,West
9,8,1,1,1,1,5,7,West,West,Stop,Stop,West
8,8,1,1,1,1,5,6,West,West,Stop,Stop,West
7,8,1,1,1,1,6,6,South,North,Stop,Stop,South
6,8,1,1,1,1,6,13,Stop,South,Stop,Stop,South
6,7,1,1,1,1,6,14,Stop,South,Stop,Stop,South
6,6,1,1,1,1,7,14,Stop,East,Stop,Stop,East
6,5,1,1,1,1,6,14,Stop,North,Stop,Stop,North
7,5,1,1,1,1,5,14,Stop,West,Stop,Stop,West
7,6,1,1,1,1,6,14,Stop,North,Stop,Stop,North
6,6,1,1,1,1,6,13,Stop,North,Stop,Stop,North
6,7,1,1,1,1,6,13,Stop,North,Stop,Stop,North
6,8,1,1,1,1,7,13,Stop,East,Stop,Stop,East
6,9,1,1,1,1,7,13,Stop,North,Stop,Stop,North
7,9,1,1,1,1,7,13,Stop,North,Stop,Stop,North
7,10,1,1,1,1,7,13,Stop,North,Stop,Stop,North
7,11,1,1,1,1,7,13,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,14,12,South,North,South,East,East
13,11,1,1,1,1,13,8,South,North,South,Stop,South
14,11,1,1,1,1,12,8,West,West,West,Stop,West
14,10,1,1,1,1,12,8,West,West,West,Stop,West
13,10,1,1,1,1,9,10,West,West,West,Stop,West
12,10,1,1,1,1,10,10,West,West,South,Stop,West
11,10,1,1,1,1,10,9,West,Stop,South,Stop,South
10,10,1,1,1,1,4,7,West,Stop,Stop,Stop,West
10,9,1,1,1,1,4,7,West,Stop,Stop,Stop,West
9,9,1,1,1,1,4,6,West,Stop,Stop,Stop,West
8,9,1,1,1,1,4,5,West,Stop,Stop,Stop,West
7,9,1,1,1,1,4,4,West,Stop,Stop,Stop,West
6,9,1,1,1,1,4,4,South,Stop,Stop,Stop,South
5,9,0,1,1,1,3,4,West,Stop,Stop,Stop,West
5,8,1,1,1,1,3,5,West,Stop,Stop,Stop,West
4,8,1,1,1,1,2,5,West,Stop,Stop,Stop,West
3,8,1,1,1,1,2,4,South,Stop,Stop,Stop,South
2,8,1,1,1,1,2,3,South,Stop,Stop,Stop,South
2,7,1,1,1,1,1,3,West,Stop,Stop,Stop,West
2,6,1,1,1,1,2,3,South,Stop,Stop,Stop,South
1,6,1,1,1,0,3,3,South,Stop,Stop,Stop,South
1,5,1,1,1,0,2,3,South,Stop,Stop,Stop,South
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,13,6,South,East,South,Stop,South
13,11,1,1,1,1,12,6,West,West,West,Stop,West
13,10,1,1,1,1,12,6,West,West,South,Stop,South
12,10,1,1,1,1,12,7,West,West,South,Stop,South
12,9,1,1,1,1,12,6,West,West,South,Stop,South
12,8,1,1,1,1,13,6,West,West,East,Stop,East
12,7,1,1,1,1,13,6,South,North,South,Stop,South
13,7,1,1,1,1,7,4,West,West,Stop,Stop,West
13,6,1,1,1,1,6,4,West,West,Stop,Stop,West
12,6,1,1,1,1,7,4,West,West,Stop,Stop,West
11,6,1,1,1,1,6,4,West,West,Stop,Stop,West
