@relation 'training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R19-22,27-weka.filters.unsupervised.attribute.Remove-R3-6'

@attribute PacX numeric
@attribute PacY numeric
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute NearestFoodDist numeric
@attribute NumOfFood numeric
@attribute Score numeric
@attribute NextScore numeric

@data
5,12,1,1,3,1,5,1,5,14,-1,-1,-1,3,-1,0,529,528
6,12,1,1,3,1,5,1,6,14,-1,-1,-1,3,-1,0,528,527
7,12,1,1,3,1,5,1,7,14,-1,-1,-1,3,-1,0,527,526
8,12,1,1,3,1,5,1,8,14,-1,-1,-1,2,-1,0,526,525
9,12,1,1,3,1,5,1,8,14,-1,-1,-1,4,-1,0,525,524
10,12,1,1,3,1,5,1,7,14,-1,-1,-1,5,-1,0,524,523
10,13,1,1,3,1,5,1,7,14,-1,-1,-1,4,-1,0,523,522
9,13,1,1,3,1,5,1,7,14,-1,-1,-1,2,-1,0,522,521
8,13,1,1,3,1,5,1,8,14,-1,-1,-1,2,-1,0,521,520
8,12,1,1,3,1,5,1,7,14,-1,-1,-1,3,-1,0,520,519
8,12,1,1,3,1,5,1,7,14,-1,-1,-1,2,-1,0,519,518
9,12,1,1,3,1,5,1,8,14,-1,-1,-1,2,-1,0,518,517
9,13,1,1,3,1,5,1,8,13,-1,-1,-1,1,-1,0,517,516
9,14,1,1,3,1,5,1,8,13,-1,-1,-1,1,-1,0,516,515
10,14,1,1,3,1,5,1,8,14,-1,-1,-1,1,-1,0,515,514
11,14,1,1,3,1,5,1,9,14,-1,-1,-1,3,-1,0,514,513
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,0,-1
12,10,5,6,5,12,12,6,13,12,11,9,4,3,-1,0,-1,-2
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,-2,-3
12,10,4,6,6,12,14,6,13,12,12,8,6,3,-1,0,-3,-4
12,10,3,6,7,12,14,7,13,12,13,7,5,3,-1,0,-4,-5
13,10,4,6,7,12,14,6,13,12,13,8,5,3,-1,0,-5,-6
14,10,5,6,8,12,14,5,12,12,13,8,5,3,-1,0,-6,-7
15,10,6,6,9,12,14,6,13,12,13,8,5,4,-1,0,-7,-8
16,10,6,5,9,12,15,6,13,12,15,9,5,6,-1,0,-8,-9
16,11,6,5,9,12,14,6,12,12,16,8,7,5,-1,0,-9,-10
16,12,6,6,10,12,14,7,12,12,16,6,7,3,-1,0,-10,-11
17,12,7,6,10,12,14,7,13,12,16,7,8,5,-1,0,-11,-12
18,12,7,6,9,12,14,8,12,12,17,9,8,7,-1,0,-12,-13
18,12,7,5,9,12,14,8,11,12,18,9,8,8,-1,0,-13,-14
18,11,8,5,10,12,14,9,10,12,16,9,6,10,-1,0,-14,-15
18,10,8,5,9,12,14,9,9,12,15,11,5,12,-1,0,-15,-16
18,9,8,5,10,12,14,8,8,12,14,11,5,12,-1,0,-16,-17
18,8,8,6,9,12,15,8,9,12,12,13,3,14,-1,0,-17,-18
17,8,8,5,9,12,15,8,9,13,12,12,2,14,-1,0,-18,-19
16,8,8,4,10,12,14,8,8,13,12,10,2,14,-1,0,-19,-20
15,8,7,4,9,12,14,8,8,14,12,10,1,13,-1,0,-20,179
14,8,7,5,8,12,5,1,8,14,10,10,-1,11,-1,0,179,178
13,8,7,4,7,12,5,1,9,14,10,10,-1,11,-1,0,178,177
12,8,7,5,7,12,5,1,8,14,8,9,-1,10,-1,0,177,176
11,8,7,5,7,12,5,1,8,14,7,8,-1,8,-1,0,176,175
10,8,7,4,6,12,5,1,8,13,7,8,-1,6,-1,0,175,174
9,8,8,4,6,12,5,1,8,12,5,7,-1,4,-1,0,174,173
8,8,8,5,7,12,5,1,9,12,3,5,-1,6,-1,0,173,172
7,8,8,4,6,12,5,1,9,13,5,5,-1,6,-1,0,172,171
6,8,8,4,5,12,5,1,9,12,6,5,-1,6,-1,0,171,170
5,8,8,4,6,12,5,1,8,12,7,5,-1,7,-1,0,170,169
4,8,8,3,7,12,5,1,8,12,9,7,-1,7,-1,0,169,168
4,7,9,3,6,12,5,1,7,12,9,7,-1,7,-1,0,168,167
4,6,9,3,7,12,5,1,6,12,8,9,-1,7,-1,0,167,166
4,5,8,3,8,12,5,1,5,12,6,11,-1,9,-1,0,166,165
4,4,7,3,8,13,5,1,6,12,4,13,-1,10,-1,0,165,164
5,4,8,3,8,13,5,1,6,12,4,12,-1,9,-1,0,164,163
6,4,8,3,8,12,5,1,6,12,3,10,-1,9,-1,0,163,162
7,4,8,3,7,12,5,1,5,12,2,8,-1,10,-1,0,162,161
7,3,8,3,8,12,5,1,5,12,1,10,-1,11,-1,0,161,360
8,3,1,1,7,12,5,1,5,12,-1,10,-1,11,-1,0,360,359
9,3,1,1,8,12,5,1,6,12,-1,10,-1,13,-1,0,359,358
10,3,1,1,9,12,5,1,5,12,-1,10,-1,13,-1,0,358,357
11,3,1,1,8,12,5,1,6,12,-1,12,-1,13,-1,0,357,356
12,3,1,1,9,12,5,1,7,12,-1,12,-1,15,-1,0,356,355
12,4,1,1,10,12,5,1,6,12,-1,10,-1,14,-1,0,355,354
13,4,1,1,10,12,5,1,6,12,-1,11,-1,16,-1,0,354,353
14,4,1,1,10,13,5,1,5,12,-1,13,-1,16,-1,0,353,352
14,5,1,1,10,14,5,1,6,12,-1,13,-1,14,-1,0,352,351
14,6,1,1,10,14,5,1,7,12,-1,12,-1,14,-1,0,351,350
14,7,1,1,11,14,5,1,6,12,-1,10,-1,14,-1,0,350,349
15,7,1,1,11,14,5,1,5,12,-1,11,-1,14,-1,0,349,348
16,7,1,1,10,14,5,1,6,12,-1,13,-1,15,-1,0,348,347
16,8,1,1,10,14,5,1,6,12,-1,12,-1,15,-1,0,347,346
16,9,1,1,10,14,5,1,5,12,-1,11,-1,13,-1,0,346,345
16,10,1,1,11,14,5,1,6,12,-1,9,-1,13,-1,0,345,344
16,11,1,1,10,14,5,1,5,12,-1,9,-1,11,-1,0,344,343
16,12,1,1,10,13,5,1,6,12,-1,7,-1,10,-1,0,343,342
16,13,1,1,10,12,5,1,6,12,-1,7,-1,12,-1,0,342,341
17,13,1,1,10,13,5,1,5,12,-1,7,-1,12,-1,0,341,340
16,13,1,1,10,12,5,1,6,12,-1,7,-1,12,-1,0,340,339
15,13,1,1,11,12,5,1,5,12,-1,5,-1,10,-1,0,339,338
15,13,1,1,11,12,5,1,6,12,-1,5,-1,11,-1,0,338,337
15,14,1,1,11,12,5,1,5,12,-1,6,-1,12,-1,0,337,336
15,14,1,1,11,12,5,1,5,12,-1,6,-1,11,-1,0,336,335
14,14,1,1,11,12,5,1,6,12,-1,5,-1,11,-1,0,335,334
13,14,1,1,12,12,5,1,5,12,-1,3,-1,10,-1,0,334,333
12,14,1,1,12,12,5,1,5,12,-1,2,-1,9,-1,0,333,332
11,14,1,1,12,12,5,1,5,12,-1,3,-1,7,-1,0,332,331
10,14,1,1,12,12,5,1,6,12,-1,4,-1,7,-1,0,331,330
9,14,1,1,11,12,5,1,5,12,-1,4,-1,6,-1,0,330,329
8,14,1,1,12,12,5,1,5,12,-1,6,-1,5,-1,0,329,328
7,14,1,1,12,12,5,1,5,12,-1,7,-1,3,-1,0,328,327
6,14,1,1,12,12,5,1,6,12,-1,8,-1,3,-1,0,327,326
5,14,1,1,13,12,5,1,5,12,-1,10,-1,2,-1,0,326,325
4,14,1,1,13,12,5,1,5,12,-1,11,-1,4,-1,0,325,324
3,14,1,1,12,12,5,1,6,12,-1,11,-1,4,-1,0,324,323
2,14,1,1,13,12,5,1,5,12,-1,13,-1,5,-1,0,323,322
2,13,1,1,13,12,5,1,5,12,-1,12,-1,4,-1,0,322,321
2,12,1,1,12,12,5,1,5,12,-1,10,-1,3,-1,0,321,320
2,11,1,1,13,12,5,1,5,12,-1,12,-1,5,-1,0,320,319
3,11,1,1,12,12,5,1,6,12,-1,10,-1,3,-1,0,319,318
3,12,1,1,13,12,5,1,5,12,-1,10,-1,3,-1,0,318,317
3,13,1,1,12,12,5,1,6,12,-1,10,-1,4,-1,0,317,316
3,14,1,1,13,12,5,1,6,12,-1,12,-1,4,-1,0,316,315
2,14,1,1,13,12,5,1,5,12,-1,13,-1,5,-1,0,315,314
1,14,1,1,12,12,5,1,5,12,-1,13,-1,6,-1,0,314,313
2,14,1,1,11,12,5,1,5,12,-1,11,-1,6,-1,0,313,312
3,14,1,1,11,12,5,1,6,12,-1,10,-1,6,-1,0,312,311
4,14,1,1,12,12,5,1,7,12,-1,10,-1,4,-1,0,311,310
5,14,1,1,11,12,5,1,6,12,-1,8,-1,4,-1,0,310,309
6,14,1,1,10,12,5,1,7,12,-1,6,-1,4,-1,0,309,308
7,14,1,1,9,12,5,1,8,12,-1,4,-1,4,-1,0,308,307
8,14,1,1,10,12,5,1,9,12,-1,4,-1,3,-1,0,307,306
8,13,1,1,10,12,5,1,9,12,-1,3,-1,1,-1,0,306,305
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,0,-1
12,10,6,6,5,12,14,6,13,12,10,9,6,3,-1,0,-1,-2
12,10,7,6,6,12,14,5,13,12,9,8,7,3,-1,0,-2,-3
12,10,7,6,7,12,14,5,13,12,9,7,7,3,-1,0,-3,-4
13,10,6,6,8,12,14,6,13,12,11,7,5,2,-1,0,-4,-5
14,10,7,6,8,13,14,5,13,12,11,9,5,4,-1,0,-5,-6
14,9,7,5,8,14,13,5,12,12,11,11,5,4,-1,0,-6,-7
14,8,8,5,8,13,13,4,13,12,9,11,5,5,-1,0,-7,-8
14,7,8,6,8,14,13,4,13,12,7,13,4,7,-1,0,-8,-9
14,6,7,6,8,14,13,4,12,12,7,14,3,9,-1,0,-9,-10
14,5,7,5,8,13,12,4,11,12,7,14,3,10,-1,0,-10,-11
13,5,7,4,9,13,12,4,11,12,7,12,2,9,-1,0,-11,-12
12,5,7,5,10,13,11,4,11,12,5,10,2,8,-1,0,-12,-13
11,5,8,5,9,13,11,4,11,12,3,10,1,7,-1,0,-13,-14
10,5,8,5,9,14,11,4,11,12,2,10,2,8,-1,0,-14,-15
10,4,8,6,9,13,11,4,11,12,4,10,1,8,-1,0,-15,184
11,4,7,6,9,12,5,1,10,12,6,10,-1,10,-1,0,184,183
11,5,6,6,8,12,5,1,9,12,6,10,-1,8,-1,0,183,182
10,5,6,6,8,12,5,1,10,12,5,9,-1,8,-1,0,182,181
10,4,5,6,7,12,5,1,9,12,7,11,-1,10,-1,0,181,180
10,3,6,6,8,12,5,1,9,13,7,11,-1,10,-1,0,180,179
9,3,6,5,9,12,5,1,9,12,5,9,-1,9,-1,0,179,178
8,3,6,5,8,12,5,1,9,12,4,9,-1,10,-1,0,178,177
7,3,7,5,7,12,5,1,9,12,2,9,-1,12,-1,0,177,176
6,3,8,5,8,12,5,1,10,12,4,11,-1,14,-1,0,176,175
6,4,8,6,9,12,5,1,10,13,4,11,-1,12,-1,0,175,174
6,5,8,6,9,13,5,1,10,12,3,11,-1,12,-1,0,174,173
7,5,7,6,9,13,5,1,10,13,1,10,-1,10,-1,0,173,172
8,5,7,5,9,12,5,1,10,12,1,8,-1,9,-1,0,172,171
8,6,7,4,8,12,5,1,10,12,3,6,-1,9,-1,0,171,170
7,6,8,4,7,12,5,1,11,12,3,6,-1,9,-1,0,170,169
7,5,8,3,8,12,5,1,10,12,3,8,-1,9,-1,0,169,168
7,4,7,3,8,12,5,1,9,12,1,9,-1,11,-1,0,168,167
8,4,7,4,9,12,5,1,9,13,1,9,-1,11,-1,0,167,166
8,3,6,4,9,13,5,1,9,14,3,11,-1,12,-1,0,166,165
7,3,6,4,9,14,5,1,9,14,2,13,-1,12,-1,0,165,164
7,4,6,5,10,14,5,1,9,13,2,13,-1,10,-1,0,164,163
6,4,5,5,10,14,5,1,9,12,2,14,-1,12,-1,0,163,162
6,5,4,5,10,14,5,1,10,12,2,13,-1,12,-1,0,162,161
5,5,4,5,10,13,5,1,10,13,1,13,-1,14,-1,0,161,360
4,5,1,1,9,13,5,1,10,14,-1,13,-1,14,-1,0,360,359
4,6,1,1,9,14,5,1,10,13,-1,13,-1,12,-1,0,359,358
4,7,1,1,10,14,5,1,9,13,-1,13,-1,10,-1,0,358,357
4,8,1,1,11,14,5,1,8,13,-1,13,-1,10,-1,0,357,356
3,8,1,1,11,14,5,1,8,14,-1,14,-1,10,-1,0,356,355
2,8,1,1,11,14,5,1,7,14,-1,15,-1,10,-1,0,355,354
2,9,1,1,10,14,5,1,6,14,-1,13,-1,9,-1,0,354,353
2,10,1,1,10,14,5,1,6,14,-1,12,-1,9,-1,0,353,352
2,11,1,1,9,14,5,1,7,14,-1,10,-1,9,-1,0,352,351
2,12,1,1,8,14,5,1,8,14,-1,8,-1,8,-1,0,351,350
2,13,1,1,9,14,5,1,8,14,-1,8,-1,6,-1,0,350,349
2,14,1,1,9,13,5,1,7,14,-1,8,-1,6,-1,0,349,348
3,14,1,1,10,13,5,1,8,14,-1,8,-1,5,-1,0,348,347
4,14,1,1,10,12,5,1,8,14,-1,8,-1,4,-1,0,347,346
5,14,1,1,11,12,5,1,8,14,-1,8,-1,4,-1,0,346,345
6,14,1,1,10,12,5,1,8,13,-1,6,-1,3,-1,0,345,344
7,14,1,1,9,12,5,1,8,13,-1,4,-1,3,-1,0,344,343
8,14,1,1,8,12,5,1,8,12,-1,2,-1,2,-1,0,343,342
8,13,1,1,8,12,5,1,8,12,-1,1,-1,1,-1,0,342,341
9,13,1,1,9,12,5,1,8,12,-1,1,-1,3,-1,0,341,340
10,13,1,1,10,12,5,1,7,12,-1,1,-1,3,-1,0,340,539
10,12,1,1,3,1,5,1,8,12,-1,-1,-1,2,-1,0,539,538
9,12,1,1,3,1,5,1,8,12,-1,-1,-1,2,-1,0,538,537
8,12,1,1,3,1,5,1,7,12,-1,-1,-1,2,-1,0,537,536
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,0,-1
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,-1,-2
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,-2,-3
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,-3,-4
13,10,5,6,5,12,13,6,13,12,12,10,4,2,-1,0,-4,-5
14,10,5,6,5,12,13,6,13,12,13,11,5,3,-1,0,-5,-6
14,9,5,6,5,12,13,6,13,12,12,12,4,4,-1,0,-6,-7
14,8,5,6,5,12,13,6,13,12,11,13,3,5,-1,0,-7,-8
13,8,5,6,5,12,13,6,13,12,10,12,2,4,-1,0,-8,-9
12,8,5,6,5,12,13,6,13,12,9,11,3,5,-1,0,-9,-10
11,8,5,6,5,12,13,6,13,12,8,10,4,6,-1,0,-10,-11
10,8,5,6,5,12,13,6,13,12,7,9,5,7,-1,0,-11,-12
9,8,5,6,5,12,13,6,13,12,6,8,6,8,-1,0,-12,-13
8,8,5,6,5,12,13,6,13,12,5,7,7,9,-1,0,-13,-14
7,8,5,6,5,12,13,6,13,12,4,6,8,10,-1,0,-14,-15
6,8,5,6,5,12,13,6,13,12,3,5,9,11,-1,0,-15,-16
5,8,5,6,5,12,13,6,13,12,2,4,10,12,-1,0,-16,-17
4,8,5,6,5,12,13,6,13,12,3,5,11,13,-1,0,-17,-18
3,8,5,6,5,12,13,6,13,12,4,6,12,14,-1,0,-18,-19
3,7,5,6,5,12,13,6,13,12,3,7,11,15,-1,0,-19,-20
3,6,5,6,5,12,13,6,13,12,2,8,10,16,-1,0,-20,-21
4,6,5,6,5,12,13,6,13,12,1,7,9,15,-1,0,-21,178
5,6,1,1,5,12,13,6,13,12,-1,6,8,14,-1,0,178,177
6,6,1,1,5,12,13,6,13,12,-1,7,7,13,-1,0,177,176
6,5,1,1,5,12,13,6,13,12,-1,8,8,14,-1,0,176,175
6,4,1,1,5,12,13,6,13,12,-1,9,9,15,-1,0,175,174
7,4,1,1,5,12,13,6,13,12,-1,10,8,14,-1,0,174,173
8,4,1,1,5,12,13,6,13,12,-1,11,7,13,-1,0,173,172
8,3,1,1,5,12,13,6,13,12,-1,12,8,14,-1,0,172,171
9,3,1,1,5,12,13,6,13,12,-1,13,7,13,-1,0,171,170
10,3,1,1,5,12,13,6,13,12,-1,14,6,12,-1,0,170,169
10,4,1,1,5,12,13,6,13,12,-1,13,5,11,-1,0,169,168
10,5,1,1,5,12,13,6,13,12,-1,12,4,10,-1,0,168,167
10,6,1,1,5,12,13,6,13,12,-1,11,3,9,-1,0,167,166
10,6,1,1,5,12,13,6,13,12,-1,11,3,9,-1,0,166,165
10,6,1,1,5,12,13,6,13,12,-1,11,3,9,-1,0,165,164
10,6,1,1,5,12,13,6,13,12,-1,11,3,9,-1,0,164,163
10,5,1,1,5,12,13,6,13,12,-1,12,4,10,-1,0,163,162
10,4,1,1,5,12,13,6,13,12,-1,13,5,11,-1,0,162,161
11,4,1,1,5,12,13,6,13,12,-1,14,4,10,-1,0,161,160
11,5,1,1,5,12,13,6,13,12,-1,13,3,9,-1,0,160,159
11,6,1,1,5,12,13,6,13,12,-1,12,2,8,-1,0,159,158
12,6,1,1,5,12,13,6,13,12,-1,13,1,7,-1,0,158,357
13,6,1,1,5,12,5,1,13,12,-1,14,-1,6,-1,0,357,356
14,6,1,1,5,12,5,1,13,12,-1,15,-1,7,-1,0,356,355
15,6,1,1,5,12,5,1,13,12,-1,16,-1,8,-1,0,355,354
15,5,1,1,5,12,5,1,13,12,-1,17,-1,9,-1,0,354,353
15,4,1,1,5,12,5,1,13,12,-1,18,-1,10,-1,0,353,352
15,3,1,1,5,12,5,1,13,12,-1,19,-1,11,-1,0,352,351
16,3,1,1,5,12,5,1,13,12,-1,20,-1,12,-1,0,351,350
17,3,1,1,5,12,5,1,13,12,-1,21,-1,13,-1,0,350,349
18,3,1,1,5,12,5,1,13,12,-1,22,-1,14,-1,0,349,348
18,3,1,1,5,12,5,1,13,12,-1,22,-1,14,-1,0,348,347
18,3,1,1,5,12,5,1,13,12,-1,22,-1,14,-1,0,347,346
18,4,1,1,5,12,5,1,13,12,-1,21,-1,13,-1,0,346,345
18,5,1,1,5,12,5,1,13,12,-1,20,-1,12,-1,0,345,344
18,6,1,1,5,12,5,1,13,12,-1,19,-1,11,-1,0,344,343
18,7,1,1,5,12,5,1,13,12,-1,18,-1,10,-1,0,343,342
18,8,1,1,5,12,5,1,13,12,-1,17,-1,9,-1,0,342,341
18,9,1,1,5,12,5,1,13,12,-1,16,-1,8,-1,0,341,340
17,9,1,1,5,12,5,1,13,12,-1,15,-1,7,-1,0,340,339
16,9,1,1,5,12,5,1,13,12,-1,14,-1,6,-1,0,339,338
16,8,1,1,5,12,5,1,13,12,-1,15,-1,7,-1,0,338,337
17,8,1,1,5,12,5,1,13,12,-1,16,-1,8,-1,0,337,336
18,8,1,1,5,12,5,1,13,12,-1,17,-1,9,-1,0,336,335
18,9,1,1,5,12,5,1,13,12,-1,16,-1,8,-1,0,335,334
18,10,1,1,5,12,5,1,13,12,-1,15,-1,7,-1,0,334,333
18,11,1,1,5,12,5,1,13,12,-1,14,-1,6,-1,0,333,332
17,11,1,1,5,12,5,1,13,12,-1,13,-1,5,-1,0,332,331
17,12,1,1,5,12,5,1,13,12,-1,12,-1,4,-1,0,331,330
17,13,1,1,5,12,5,1,13,12,-1,13,-1,5,-1,0,330,329
18,13,1,1,5,12,5,1,13,12,-1,14,-1,6,-1,0,329,328
18,13,1,1,5,12,5,1,13,12,-1,14,-1,6,-1,0,328,327
18,14,1,1,5,12,5,1,13,12,-1,15,-1,7,-1,0,327,326
18,14,1,1,5,12,5,1,13,12,-1,15,-1,7,-1,0,326,325
17,14,1,1,5,12,5,1,13,12,-1,14,-1,6,-1,0,325,324
16,14,1,1,5,12,5,1,13,12,-1,13,-1,5,-1,0,324,323
15,14,1,1,5,12,5,1,13,12,-1,12,-1,4,-1,0,323,322
14,14,1,1,5,12,5,1,13,12,-1,11,-1,3,-1,0,322,321
13,14,1,1,5,12,5,1,13,12,-1,10,-1,2,-1,0,321,320
12,14,1,1,5,12,5,1,13,12,-1,9,-1,3,-1,0,320,319
11,14,1,1,5,12,5,1,13,12,-1,8,-1,4,-1,0,319,318
10,14,1,1,5,12,5,1,13,12,-1,7,-1,5,-1,0,318,317
9,14,1,1,5,12,5,1,13,12,-1,6,-1,6,-1,0,317,316
8,14,1,1,5,12,5,1,13,12,-1,5,-1,7,-1,0,316,315
7,14,1,1,5,12,5,1,13,12,-1,4,-1,8,-1,0,315,314
6,14,1,1,5,12,5,1,13,12,-1,3,-1,9,-1,0,314,313
5,14,1,1,5,12,5,1,13,12,-1,2,-1,10,-1,0,313,312
4,14,1,1,5,12,5,1,13,12,-1,3,-1,11,-1,0,312,311
3,14,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,311,310
3,13,1,1,5,12,5,1,13,12,-1,3,-1,11,-1,0,310,309
3,12,1,1,5,12,5,1,13,12,-1,2,-1,10,-1,0,309,308
2,12,1,1,5,12,5,1,13,12,-1,3,-1,11,-1,0,308,307
1,12,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,307,306
1,13,1,1,5,12,5,1,13,12,-1,5,-1,13,-1,0,306,305
1,14,1,1,5,12,5,1,13,12,-1,6,-1,14,-1,0,305,304
2,14,1,1,5,12,5,1,13,12,-1,5,-1,13,-1,0,304,303
2,13,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,303,302
2,12,1,1,5,12,5,1,13,12,-1,3,-1,11,-1,0,302,301
2,11,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,301,300
3,11,1,1,5,12,5,1,13,12,-1,3,-1,11,-1,0,300,299
3,10,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,299,298
3,9,1,1,5,12,5,1,13,12,-1,5,-1,13,-1,0,298,297
4,9,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,297,296
5,9,1,1,5,12,5,1,13,12,-1,3,-1,11,-1,0,296,295
5,10,1,1,5,12,5,1,13,12,-1,2,-1,10,-1,0,295,294
4,10,1,1,5,12,5,1,13,12,-1,3,-1,11,-1,0,294,293
3,10,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,293,292
2,10,1,1,5,12,5,1,13,12,-1,5,-1,13,-1,0,292,291
1,10,1,1,5,12,5,1,13,12,-1,6,-1,14,-1,0,291,290
1,10,1,1,5,12,5,1,13,12,-1,6,-1,14,-1,0,290,289
1,11,1,1,5,12,5,1,13,12,-1,5,-1,13,-1,0,289,288
1,12,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,288,287
1,13,1,1,5,12,5,1,13,12,-1,5,-1,13,-1,0,287,286
2,13,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,286,285
3,13,1,1,5,12,5,1,13,12,-1,3,-1,11,-1,0,285,284
3,14,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,284,283
3,14,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,283,282
4,14,1,1,5,12,5,1,13,12,-1,3,-1,11,-1,0,282,281
5,14,1,1,5,12,5,1,13,12,-1,2,-1,10,-1,0,281,280
6,14,1,1,5,12,5,1,13,12,-1,3,-1,9,-1,0,280,279
7,14,1,1,5,12,5,1,13,12,-1,4,-1,8,-1,0,279,278
8,14,1,1,5,12,5,1,13,12,-1,5,-1,7,-1,0,278,277
9,14,1,1,5,12,5,1,13,12,-1,6,-1,6,-1,0,277,276
9,13,1,1,5,12,5,1,13,12,-1,5,-1,5,-1,0,276,275
9,12,1,1,5,12,5,1,13,12,-1,4,-1,4,-1,0,275,274
10,12,1,1,5,12,5,1,13,12,-1,5,-1,3,-1,0,274,273
11,12,1,1,5,12,5,1,13,12,-1,6,-1,2,-1,0,273,272
12,12,1,1,5,12,5,1,13,12,-1,7,-1,1,-1,0,272,471
13,12,1,1,5,12,5,1,7,1,-1,8,-1,-1,-1,0,471,470
12,12,1,1,5,12,5,1,7,1,-1,7,-1,-1,-1,0,470,469
11,12,1,1,5,12,5,1,7,1,-1,6,-1,-1,-1,0,469,468
10,12,1,1,5,12,5,1,7,1,-1,5,-1,-1,-1,0,468,467
9,12,1,1,5,12,5,1,7,1,-1,4,-1,-1,-1,0,467,466
8,12,1,1,5,12,5,1,7,1,-1,3,-1,-1,-1,0,466,465
7,12,1,1,5,12,5,1,7,1,-1,2,-1,-1,-1,0,465,464
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,0,-1
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,-1,-2
12,10,5,6,5,12,13,6,13,12,11,9,5,3,-1,0,-2,-3
13,10,5,6,5,12,13,6,13,12,12,10,4,2,-1,0,-3,-4
13,9,5,6,5,12,13,6,13,12,11,11,3,3,-1,0,-4,-5
13,8,5,6,5,12,13,6,13,12,10,12,2,4,-1,0,-5,-6
14,8,5,6,5,12,13,6,13,12,11,13,3,5,-1,0,-6,-7
14,7,5,6,5,12,13,6,13,12,10,14,2,6,-1,0,-7,-8
14,6,5,6,5,12,13,6,13,12,9,15,1,7,-1,0,-8,191
13,6,5,6,5,12,5,1,13,12,8,14,-1,6,-1,0,191,190
13,5,5,6,5,12,5,1,13,12,9,15,-1,7,-1,0,190,189
13,4,5,6,5,12,5,1,13,12,10,16,-1,8,-1,0,189,188
12,4,5,6,5,12,5,1,13,12,9,15,-1,9,-1,0,188,187
12,3,5,6,5,12,5,1,13,12,10,16,-1,10,-1,0,187,186
11,3,5,6,5,12,5,1,13,12,9,15,-1,11,-1,0,186,185
10,3,5,6,5,12,5,1,13,12,8,14,-1,12,-1,0,185,184
9,3,5,6,5,12,5,1,13,12,7,13,-1,13,-1,0,184,183
8,3,5,6,5,12,5,1,13,12,6,12,-1,14,-1,0,183,182
8,4,5,6,5,12,5,1,13,12,5,11,-1,13,-1,0,182,181
8,5,5,6,5,12,5,1,13,12,4,10,-1,12,-1,0,181,180
8,6,5,6,5,12,5,1,13,12,3,9,-1,11,-1,0,180,179
7,6,5,6,5,12,5,1,13,12,2,8,-1,12,-1,0,179,178
6,6,5,6,5,12,5,1,13,12,1,7,-1,13,-1,0,178,377
5,6,1,1,5,12,5,1,13,12,-1,6,-1,14,-1,0,377,376
4,6,1,1,5,12,5,1,13,12,-1,7,-1,15,-1,0,376,375
4,5,1,1,5,12,5,1,13,12,-1,8,-1,16,-1,0,375,374
3,5,1,1,5,12,5,1,13,12,-1,9,-1,17,-1,0,374,373
3,6,1,1,5,12,5,1,13,12,-1,8,-1,16,-1,0,373,372
3,7,1,1,5,12,5,1,13,12,-1,7,-1,15,-1,0,372,371
2,7,1,1,5,12,5,1,13,12,-1,8,-1,16,-1,0,371,370
1,7,1,1,5,12,5,1,13,12,-1,9,-1,17,-1,0,370,369
1,8,1,1,5,12,5,1,13,12,-1,8,-1,16,-1,0,369,368
1,9,1,1,5,12,5,1,13,12,-1,7,-1,15,-1,0,368,367
1,10,1,1,5,12,5,1,13,12,-1,6,-1,14,-1,0,367,366
1,11,1,1,5,12,5,1,13,12,-1,5,-1,13,-1,0,366,365
1,12,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,365,364
1,13,1,1,5,12,5,1,13,12,-1,5,-1,13,-1,0,364,363
2,13,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,363,362
3,13,1,1,5,12,5,1,13,12,-1,3,-1,11,-1,0,362,361
3,14,1,1,5,12,5,1,13,12,-1,4,-1,12,-1,0,361,360
4,14,1,1,5,12,5,1,13,12,-1,3,-1,11,-1,0,360,359
